CarNumber,LastName,Sector,Time,EntryTime,ExitTime,Lap,Flag
7,Aleshin,S4,8.8586,57977.2389,57986.0975,10,Green
5,Hinchcliffe,S4,8.9377,58106.2261,58115.1638,10,Green
4,Daly,S4,8.9678,58334.8113,58343.7791,10,Green
2,Newgarden,S4,8.9311,58947.5519,58956.483,10,Green
8,Chilton,S4,8.9757,57842.8634,57851.8391,10,Green
27,Andretti,S4,8.9378,58217.4055,58226.3433,10,Green
83,Kimball,S4,8.7987,57627.1563,57635.955,10,Green
26,Sato,S4,8.9597,58144.3262,58153.2859,10,Green
21,Hildebrand,S4,8.8083,57389.1367,57397.945,10,Green
12,Power,S4,8.8244,58538.7007,58547.5251,10,Green
28,Hunter-Reay,S4,8.9855,58450.0167,58459.0022,10,Green
10,Kanaan,S4,8.7022,58950.4704,58959.1726,10,Green
16,Servia,S4,8.7969,57137.7423,57146.5392,10,Green
20,Pigot,S4,8.7886,58361.6371,58370.4257,10,Green
14,Munoz,S4,8.976,57752.6215,57761.5975,10,Green
19,Jones,S4,10.4274,57719.7164,57730.1438,10,Green
9,Dixon,S4,8.9168,59449.8089,59458.7257,10,Green
18,Gutierrez,S4,9.0787,57799.1413,57808.22,10,Green
3,Castroneves,S4,9.1249,59325.9327,59335.0576,11,Green
9,Dixon,S4,8.8056,59586.8272,59595.6328,11,Green
18,Gutierrez,S4,9.5282,58116.8787,58126.4069,11,Green
8,Chilton,S4,8.9269,58152.255,58161.1819,11,Green
27,Andretti,S4,8.8455,58296.3598,58305.2053,11,Green
83,Kimball,S4,9.0403,57705.1865,57714.2268,11,Green
20,Pigot,S4,8.9927,58441.8488,58450.8415,11,Green
14,Munoz,S4,8.968,57832.5091,57841.4771,11,Green
19,Jones,S4,9.0084,58098.0991,58107.1075,11,Green
28,Hunter-Reay,S4,8.7713,58528.0887,58536.86,11,Green
10,Kanaan,S4,8.7565,59053.6255,59062.382,11,Green
16,Servia,S4,9.04,57761.1616,57770.2016,11,Green
5,Hinchcliffe,S4,8.8338,58183.8837,58192.7175,11,Green
4,Daly,S4,8.8875,58411.8596,58420.7471,11,Green
2,Newgarden,S4,8.9336,59052.7907,59061.7243,11,Green
15,Rahal,S4,8.8084,58343.2252,58352.0336,11,Green
1,Pagenaud,S4,8.8555,58267.0719,58275.9274,11,Green
7,Aleshin,S4,9.0155,58292.4213,58301.4368,11,Green
26,Sato,S4,8.75,58222.3578,58231.1078,11,Green
21,Hildebrand,S4,8.8113,57465.26,57474.0713,11,Green
12,Power,S4,8.9144,58839.3159,58848.2303,11,Green
3,Castroneves,S4,8.7791,59429.4501,59438.2292,12,Green
15,Rahal,S4,8.7752,58421.0081,58429.7833,12,Green
1,Pagenaud,S4,8.8441,58347.9551,58356.7992,12,Green
7,Aleshin,S4,8.849,58371.5153,58380.3643,12,Green
10,Kanaan,S4,8.8781,59155.3593,59164.2374,12,Green
16,Servia,S4,8.9083,57839.4669,57848.3752,12,Green
5,Hinchcliffe,S4,8.9202,58261.8754,58270.7956,12,Green
4,Daly,S4,8.8607,58488.6677,58497.5284,12,Green
2,Newgarden,S4,8.8759,59157.7858,59166.6617,12,Green
8,Chilton,S4,8.8134,58230.9911,58239.8045,12,Green
27,Andretti,S4,8.8518,58377.183,58386.0348,12,Green
83,Kimball,S4,9.1791,57784.4238,57793.6029,12,Green
20,Pigot,S4,8.822,58522.9709,58531.7929,12,Green
14,Munoz,S4,9.0484,58212.5409,58221.5893,12,Green
19,Jones,S4,9.1201,58178.8846,58188.0047,12,Green
9,Dixon,S4,8.8986,59687.8094,59696.708,12,Green
18,Gutierrez,S4,8.9749,58199.7956,58208.7705,12,Green
26,Sato,S4,8.7703,58299.0682,58307.8385,12,Green
21,Hildebrand,S4,8.8223,57543.196,57552.0183,12,Green
12,Power,S4,8.7452,58943.0569,58951.8021,12,Green
3,Castroneves,S4,8.8647,59532.9199,59541.7846,13,Green
15,Rahal,S4,8.758,58868.2444,58877.0024,13,Green
14,Munoz,S4,8.8245,58292.8529,58301.6774,13,Green
19,Jones,S4,9.0116,58286.7019,58295.7135,13,Green
18,Gutierrez,S4,8.9112,58279.6626,58288.5738,13,Green
5,Hinchcliffe,S4,8.8519,58339.6264,58348.4783,13,Green
4,Daly,S4,8.9766,59349.3506,59358.3272,13,Green
8,Chilton,S4,8.8848,58309.4036,58318.2884,13,Green
27,Andretti,S4,9.0725,58456.2806,58465.3531,13,Green
83,Kimball,S4,9.4365,58100.6206,58110.0571,13,Green
20,Pigot,S4,8.9644,58860.2955,58869.2599,13,Green
1,Pagenaud,S4,8.8367,58425.8658,58434.7025,13,Green
7,Aleshin,S4,8.7902,58451.1162,58459.9064,13,Green
26,Sato,S4,8.8094,58379.5842,58388.3936,13,Green
21,Hildebrand,S4,8.8107,57620.2554,57629.0661,13,Green
12,Power,S4,9.0237,59046.1782,59055.2019,13,Green
16,Servia,S4,8.9171,57916.1138,57925.0309,13,Green
4,Daly,S4,9.0811,59500.8084,59509.8895,14,Green
8,Chilton,S4,9.0076,58388.6157,58397.6233,14,Green
83,Kimball,S4,8.784,58180.0685,58188.8525,14,Green
20,Pigot,S4,9.4223,58978.9998,58988.4221,14,Green
14,Munoz,S4,8.8036,58375.5144,58384.318,14,Green
19,Jones,S4,8.9234,58367.9109,58376.8343,14,Green
7,Aleshin,S4,8.8962,58529.6902,58538.5864,14,Green
26,Sato,S4,9.5125,58882.2155,58891.728,14,Green
21,Hildebrand,S4,8.8912,57997.6976,58006.5888,14,Green
12,Power,S4,8.9099,59148.7901,59157.7,14,Green
16,Servia,S4,8.8503,57993.0168,58001.8671,14,Green
5,Hinchcliffe,S4,8.9513,58429.2781,58438.2294,14,Green
3,Castroneves,S4,8.9536,59635.7745,59644.7281,14,Green
15,Rahal,S4,8.8216,58973.739,58982.5606,14,Green
1,Pagenaud,S4,8.7598,58503.5996,58512.3594,14,Green
18,Gutierrez,S4,8.955,58359.4785,58368.4335,14,Green
1,Pagenaud,S4,8.9385,59367.1904,59376.1289,15,Green
7,Aleshin,S4,8.8217,59341.0836,59349.9053,15,Green
26,Sato,S4,8.7841,58991.2144,58999.9985,15,Green
21,Hildebrand,S4,8.8268,58076.1281,58084.9549,15,Green
16,Servia,S4,8.9233,58354.1728,58363.0961,15,Green
5,Hinchcliffe,S4,8.9523,58513.2346,58522.1869,15,Green
4,Daly,S4,8.8631,59608.416,59617.2791,15,Green
8,Chilton,S4,8.9405,58468.8711,58477.8116,15,Green
83,Kimball,S4,9.0345,58260.2356,58269.2701,15,Green
20,Pigot,S4,8.86,59087.2825,59096.1425,15,Green
14,Munoz,S4,8.8998,58455.0208,58463.9206,15,Green
19,Jones,S4,8.8446,58447.3919,58456.2365,15,Green
18,Gutierrez,S4,8.8206,58440.0099,58448.8305,15,Green
1,Pagenaud,S4,8.9139,59469.7191,59478.633,16,Green
7,Aleshin,S4,8.6825,59448.2809,59456.9634,16,Green
26,Sato,S4,9.221,59095.8074,59105.0284,16,Green
21,Hildebrand,S4,8.894,58154.3966,58163.2906,16,Green
16,Servia,S4,8.7939,58431.6697,58440.4636,16,Green
5,Hinchcliffe,S4,9.0618,58871.9235,58880.9853,16,Green
8,Chilton,S4,8.8987,58877.3429,58886.2416,16,Green
83,Kimball,S4,9.0834,59416.6625,59425.7459,16,Green
20,Pigot,S4,9.3627,59195.8691,59205.2318,16,Green
14,Munoz,S4,8.8745,58535.8193,58544.6938,16,Green
19,Jones,S4,8.9322,58526.8514,58535.7836,16,Green
18,Gutierrez,S4,8.832,58519.8947,58528.7267,16,Green
1,Pagenaud,S4,8.7499,59571.7074,59580.4573,17,Green
26,Sato,S4,9.1725,59203.4294,59212.6019,17,Green
21,Hildebrand,S4,8.9232,58233.3604,58242.2836,17,Green
16,Servia,S4,8.7515,58508.1226,58516.8741,17,Green
5,Hinchcliffe,S4,8.7378,58979.474,58988.2118,17,Green
8,Chilton,S4,8.9742,58985.6307,58994.6049,17,Green
83,Kimball,S4,8.962,59523.9479,59532.9099,17,Green
14,Munoz,S4,9.0083,58894.7883,58903.7966,17,Green
19,Jones,S4,9.1228,59333.7295,59342.8523,17,Green
18,Gutierrez,S4,9.4099,58856.0454,58865.4553,17,Green
14,Munoz,S4,8.9579,59003.1281,59012.086,18,Green
19,Jones,S4,8.9796,59445.4519,59454.4315,18,Green
18,Gutierrez,S4,8.8965,58966.4997,58975.3962,18,Green
1,Pagenaud,S4,8.9213,59672.8824,59681.8037,18,Green
21,Hildebrand,S4,8.861,58481.9356,58490.7966,18,Green
16,Servia,S4,8.9069,59495.9243,59504.8312,18,Green
5,Hinchcliffe,S4,9.3275,59085.0763,59094.4038,18,Green
8,Chilton,S4,8.9088,59094.2839,59103.1927,18,Green
83,Kimball,S4,8.838,59632.4745,59641.3125,18,Green
21,Hildebrand,S4,8.8862,59337.8999,59346.7861,19,Green
16,Servia,S4,8.8339,59604.1575,59612.9914,19,Green
8,Chilton,S4,8.8381,59214.2297,59223.0678,19,Green
83,Kimball,S4,8.8526,59738.3142,59747.1668,19,Checker
14,Munoz,S4,8.7799,59109.2803,59118.0602,19,Green
19,Jones,S4,8.9478,59553.9819,59562.9297,19,Green
18,Gutierrez,S4,8.8696,59073.9037,59082.7733,19,Green
21,Hildebrand,S4,8.8848,59442.4623,59451.3471,20,Green
16,Servia,S4,8.9761,59715.6747,59724.6508,20,Checker
18,Gutierrez,S4,8.8673,59179.6902,59188.5575,20,Green
21,Hildebrand,S4,8.894,59573.03,59581.924,21,Green
21,Hildebrand,S4,8.9803,59676.6302,59685.6105,22,Green
14,Munoz,S5,12.4894,56031.5425,56044.0319,0,Green
19,Jones,S5,20.094,56299.2192,56319.3132,0,Red
9,Dixon,S5,14.3265,57238.8876,57253.2141,0,Green
18,Gutierrez,S5,13.3677,56703.5846,56716.9523,0,Green
4,Daly,S5,11.9737,55980.6346,55992.6083,0,Green
2,Newgarden,S5,11.457,57200.1426,57211.5996,0,Green
8,Chilton,S5,11.6025,55961.4417,55973.0442,0,Green
27,Andretti,S5,15.6958,56290.4975,56306.1933,0,Red
83,Kimball,S5,11.625,55993.2914,56004.9164,0,Green
20,Pigot,S5,11.9343,56864.3885,56876.3228,0,Green
21,Hildebrand,S5,11.5595,55976.6892,55988.2487,0,Green
12,Power,S5,11.6122,57354.3708,57365.983,0,Green
28,Hunter-Reay,S5,12.291,56649.776,56662.067,0,Green
10,Kanaan,S5,14.2392,56733.1391,56747.3783,0,Green
16,Servia,S5,11.7197,55984.4523,55996.172,0,Green
5,Hinchcliffe,S5,12.2926,56652.8219,56665.1145,0,Green
3,Castroneves,S5,11.2951,57231.0042,57242.2993,0,Green
15,Rahal,S5,11.9758,56980.6231,56992.5989,0,Green
98,Rossi,S5,11.5517,56026.3772,56037.9289,0,Green
1,Pagenaud,S5,11.9056,56714.3317,56726.2373,0,Green
7,Aleshin,S5,11.5119,56233.3207,56244.8326,0,Green
26,Sato,S5,11.5993,56008.3248,56019.9241,0,Green
83,Kimball,S5,14.9759,55911.7278,55926.7037,0,Green
20,Pigot,S5,12.7516,56783.5354,56796.287,0,Green
14,Munoz,S5,14.5045,55873.373,55887.8775,0,Green
19,Jones,S5,13.0345,56210.692,56223.7265,0,Green
9,Dixon,S5,13.6685,57158.7143,57172.3828,0,Green
18,Gutierrez,S5,13.1472,56247.7646,56260.9118,0,Green
5,Hinchcliffe,S5,12.5721,56249.3125,56261.8846,0,Green
4,Daly,S5,16.593,55889.0585,55905.6515,0,Green
2,Newgarden,S5,11.934,57123.1936,57135.1276,0,Green
8,Chilton,S5,13.6277,55874.6714,55888.2991,0,Green
27,Andretti,S5,12.2113,56208.2242,56220.4355,0,Green
1,Pagenaud,S5,16.1058,55887.2365,55903.3423,0,Green
7,Aleshin,S5,12.1775,56155.2351,56167.4126,0,Green
26,Sato,S5,12.1963,55928.5986,55940.7949,0,Green
21,Hildebrand,S5,12.2169,55895.0475,55907.2644,0,Green
12,Power,S5,12.1855,57274.6199,57286.8054,0,Green
28,Hunter-Reay,S5,18.7569,56271.4653,56290.2222,0,Red
10,Kanaan,S5,12.2324,56655.2109,56667.4433,0,Green
16,Servia,S5,12.1849,55903.9225,55916.1074,0,Green
3,Castroneves,S5,12.0287,57153.7346,57165.7633,0,Green
15,Rahal,S5,12.7196,56683.0608,56695.7804,0,Green
98,Rossi,S5,12.3473,55947.3871,55959.7344,0,Green
3,Castroneves,S5,11.178,57306.6053,57317.7833,1,Green
15,Rahal,S5,11.5818,57058.7385,57070.3203,1,Green
9,Dixon,S5,15.4522,57428.7608,57444.213,1,Green
18,Gutierrez,S5,12.1396,56786.5861,56798.7257,1,Green
8,Chilton,S5,11.5433,56038.8429,56050.3862,1,Green
27,Andretti,S5,12.1022,56674.1797,56686.2819,1,Green
83,Kimball,S5,11.5989,56070.5356,56082.1345,1,Green
20,Pigot,S5,11.8527,56943.5582,56955.4109,1,Green
14,Munoz,S5,11.8006,56112.0475,56123.8481,1,Green
19,Jones,S5,12.6446,56656.1632,56668.8078,1,Green
28,Hunter-Reay,S5,11.5859,56728.8719,56740.4578,1,Green
10,Kanaan,S5,11.407,56812.8158,56824.2228,1,Green
16,Servia,S5,11.4401,56062.8393,56074.2794,1,Green
5,Hinchcliffe,S5,11.7828,56732.453,56744.2358,1,Green
4,Daly,S5,11.376,56058.7557,56070.1317,1,Green
2,Newgarden,S5,13.6075,57279.4664,57293.0739,1,Green
98,Rossi,S5,11.3373,56102.643,56113.9803,1,Green
1,Pagenaud,S5,11.119,56791.63,56802.749,1,Green
7,Aleshin,S5,17.3402,56316.6521,56333.9923,1,Red
26,Sato,S5,11.2235,56084.7677,56095.9912,1,Green
21,Hildebrand,S5,11.4821,56054.9433,56066.4254,1,Green
12,Power,S5,11.4831,57431.2415,57442.7246,1,Green
14,Munoz,S5,11.4211,56189.5981,56201.0192,2,Green
19,Jones,S5,11.8503,56736.0263,56747.8766,2,Green
9,Dixon,S5,11.7088,57512.7982,57524.507,2,Green
18,Gutierrez,S5,14.3836,56871.4186,56885.8022,2,Green
4,Daly,S5,11.2527,56135.2921,56146.5448,2,Green
2,Newgarden,S5,11.4775,57361.5912,57373.0687,2,Green
8,Chilton,S5,14.2537,56119.5994,56133.8531,2,Green
27,Andretti,S5,11.3781,56752.5517,56763.9298,2,Green
83,Kimball,S5,11.5754,56147.3976,56158.973,2,Green
20,Pigot,S5,11.7044,57022.1847,57033.8891,2,Green
21,Hildebrand,S5,11.3783,56132.6191,56143.9974,2,Green
12,Power,S5,11.259,57507.5861,57518.8451,2,Green
28,Hunter-Reay,S5,11.4059,56805.7378,56817.1437,2,Green
10,Kanaan,S5,11.4818,56891.5621,56903.0439,2,Green
16,Servia,S5,11.2028,56140.0225,56151.2253,2,Green
5,Hinchcliffe,S5,11.5667,56809.6788,56821.2455,2,Green
3,Castroneves,S5,11.2172,57382.2198,57393.437,2,Green
15,Rahal,S5,11.455,57135.2303,57146.6853,2,Green
98,Rossi,S5,11.1484,56178.3989,56189.5473,2,Green
1,Pagenaud,S5,13.2474,56867.1904,56880.4378,2,Green
7,Aleshin,S5,11.9477,56692.7979,56704.7456,2,Green
26,Sato,S5,12.2235,56164.08,56176.3035,2,Green
14,Munoz,S5,15.1129,56266.3454,56281.4583,3,Red
19,Jones,S5,11.6991,56815.5628,56827.2619,3,Green
9,Dixon,S5,12.0275,57937.1194,57949.1469,3,Green
18,Gutierrez,S5,12.7096,57242.3966,57255.1062,3,Green
4,Daly,S5,12.3316,56211.7498,56224.0814,3,Green
2,Newgarden,S5,12.0273,57757.5145,57769.5418,3,Green
8,Chilton,S5,11.5319,56201.3628,56212.8947,3,Green
27,Andretti,S5,11.4275,56829.6817,56841.1092,3,Green
83,Kimball,S5,11.4937,56224.6326,56236.1263,3,Green
20,Pigot,S5,11.8219,57100.5873,57112.4092,3,Green
21,Hildebrand,S5,11.5191,56209.8218,56221.3409,3,Green
12,Power,S5,11.3054,57583.7586,57595.064,3,Green
28,Hunter-Reay,S5,11.3305,56884.7358,56896.0663,3,Green
10,Kanaan,S5,11.4087,56970.1949,56981.6036,3,Green
16,Servia,S5,12.7294,56220.4694,56233.1988,3,Green
5,Hinchcliffe,S5,11.4858,56885.8331,56897.3189,3,Green
3,Castroneves,S5,11.1177,57457.5143,57468.632,3,Green
15,Rahal,S5,11.332,57211.0221,57222.3541,3,Green
1,Pagenaud,S5,11.2052,56947.5273,56958.7325,3,Green
7,Aleshin,S5,11.3684,56769.9846,56781.353,3,Green
26,Sato,S5,13.3795,56241.8646,56255.2441,3,Green
1,Pagenaud,S5,11.3452,57022.9062,57034.2514,4,Green
7,Aleshin,S5,11.5541,56845.9665,56857.5206,4,Green
26,Sato,S5,12.2145,56934.5852,56946.7997,4,Green
21,Hildebrand,S5,16.4079,56291.2479,56307.6558,4,Red
3,Castroneves,S5,12.4194,57915.2962,57927.7156,4,Green
15,Rahal,S5,12.2733,57289.8912,57302.1645,4,Green
19,Jones,S5,11.7958,56894.4727,56906.2685,4,Green
9,Dixon,S5,11.6275,58015.9088,58027.5363,4,Green
18,Gutierrez,S5,11.6831,57324.8401,57336.5232,4,Green
2,Newgarden,S5,11.8286,57836.508,57848.3366,4,Green
8,Chilton,S5,12.2599,56930.3566,56942.6165,4,Green
27,Andretti,S5,11.4189,56906.8574,56918.2763,4,Green
83,Kimball,S5,17.9676,56307.3612,56325.3288,4,Red
20,Pigot,S5,11.6622,57611.4143,57623.0765,4,Green
14,Munoz,S5,12.2752,56802.9372,56815.2124,4,Green
12,Power,S5,12.3436,57943.9486,57956.2922,4,Green
28,Hunter-Reay,S5,11.3519,56975.6335,56986.9854,4,Green
10,Kanaan,S5,11.9391,57721.6489,57733.588,4,Green
16,Servia,S5,17.4293,56305.9808,56323.4101,4,Red
5,Hinchcliffe,S5,11.5043,56963.2602,56974.7645,4,Green
4,Daly,S5,12.6734,56984.4349,56997.1083,4,Green
3,Castroneves,S5,11.5654,57994.4277,58005.9931,5,Green
15,Rahal,S5,11.2571,57366.9554,57378.2125,5,Green
1,Pagenaud,S5,11.1789,57104.3944,57115.5733,5,Green
83,Kimball,S5,12.8906,56877.1689,56890.0595,5,Green
20,Pigot,S5,11.4657,57688.4033,57699.869,5,Green
14,Munoz,S5,11.9373,56881.882,56893.8193,5,Green
19,Jones,S5,11.551,56974.3843,56985.9353,5,Green
9,Dixon,S5,11.4186,58093.9599,58105.3785,5,Green
18,Gutierrez,S5,12.77,57404.1735,57416.9435,5,Green
16,Servia,S5,12.1254,56758.4907,56770.6161,5,Green
5,Hinchcliffe,S5,11.5511,57040.2209,57051.772,5,Green
4,Daly,S5,11.6663,57064.4097,57076.076,5,Green
2,Newgarden,S5,14.752,58118.9954,58133.7474,5,Green
8,Chilton,S5,11.399,57009.1232,57020.5222,5,Green
27,Andretti,S5,11.3371,56984.0796,56995.4167,5,Green
7,Aleshin,S5,11.9252,56922.5716,56934.4968,5,Green
26,Sato,S5,11.8699,57013.5975,57025.4674,5,Green
21,Hildebrand,S5,13.4135,56664.1553,56677.5688,5,Green
12,Power,S5,11.3756,58022.5123,58033.8879,5,Green
28,Hunter-Reay,S5,11.3508,57054.3629,57065.7137,5,Green
10,Kanaan,S5,11.5662,57800.1191,57811.6853,5,Green
19,Jones,S5,11.5649,57052.5226,57064.0875,6,Green
9,Dixon,S5,11.6578,58171.9323,58183.5901,6,Green
18,Gutierrez,S5,11.7184,57484.8248,57496.5432,6,Green
2,Newgarden,S5,11.6942,58328.2445,58339.9387,6,Green
8,Chilton,S5,11.3599,57086.2139,57097.5738,6,Green
27,Andretti,S5,12.1788,57464.9158,57477.0946,6,Green
83,Kimball,S5,11.6769,56957.4634,56969.1403,6,Green
20,Pigot,S5,11.727,57765.8651,57777.5921,6,Green
14,Munoz,S5,12.1872,56961.6527,56973.8399,6,Green
12,Power,S5,12.3203,58103.8988,58116.2191,6,Green
28,Hunter-Reay,S5,15.2901,58134.3466,58149.6367,6,Green
10,Kanaan,S5,11.62,57878.1444,57889.7644,6,Green
16,Servia,S5,11.63,56837.8506,56849.4806,6,Green
5,Hinchcliffe,S5,11.5352,57117.0423,57128.5775,6,Green
4,Daly,S5,11.5988,57142.5527,57154.1515,6,Green
3,Castroneves,S5,11.4411,58070.8642,58082.3053,6,Green
15,Rahal,S5,11.4336,57669.2944,57680.728,6,Green
1,Pagenaud,S5,11.1662,57179.7833,57190.9495,6,Green
7,Aleshin,S5,12.5076,57371.6541,57384.1617,6,Green
26,Sato,S5,11.5276,57090.9267,57102.4543,6,Green
21,Hildebrand,S5,11.5148,56744.5915,56756.1063,6,Green
83,Kimball,S5,11.4922,57034.6433,57046.1355,7,Green
20,Pigot,S5,14.192,58129.3609,58143.5529,7,Green
14,Munoz,S5,12.3384,57297.8835,57310.2219,7,Green
19,Jones,S5,12.2963,57489.4774,57501.7737,7,Green
9,Dixon,S5,11.8201,58250.9327,58262.7528,7,Green
18,Gutierrez,S5,12.6949,57567.2073,57579.9022,7,Green
16,Servia,S5,11.4119,56915.2802,56926.6921,7,Green
5,Hinchcliffe,S5,11.3804,57193.2747,57204.6551,7,Green
4,Daly,S5,11.8588,57617.4827,57629.3415,7,Green
2,Newgarden,S5,11.3686,58405.4481,58416.8167,7,Green
8,Chilton,S5,11.3686,57162.9319,57174.3005,7,Green
27,Andretti,S5,11.5932,57544.2493,57555.8425,7,Green
7,Aleshin,S5,11.202,57449.0109,57460.2129,7,Green
26,Sato,S5,11.904,57740.8253,57752.7293,7,Green
21,Hildebrand,S5,11.6283,56821.9961,56833.6244,7,Green
12,Power,S5,11.3496,58182.2704,58193.62,7,Green
28,Hunter-Reay,S5,11.4903,58218.0946,58229.5849,7,Green
10,Kanaan,S5,12.0545,58393.4243,58405.4788,7,Green
3,Castroneves,S5,11.5368,58147.6023,58159.1391,7,Green
15,Rahal,S5,14.6945,57745.9595,57760.654,7,Green
1,Pagenaud,S5,12.4171,57962.7746,57975.1917,7,Green
19,Jones,S5,12.1644,57569.0363,57581.2007,8,Green
9,Dixon,S5,11.8824,58330.5196,58342.402,8,Green
18,Gutierrez,S5,11.8639,57647.9927,57659.8566,8,Green
2,Newgarden,S5,11.4849,58482.357,58493.8419,8,Green
8,Chilton,S5,12.4957,57694.3871,57706.8828,8,Green
27,Andretti,S5,11.4613,57621.7423,57633.2036,8,Green
83,Kimball,S5,11.6429,57112.3125,57123.9554,8,Green
20,Pigot,S5,12.5633,58211.1843,58223.7476,8,Green
14,Munoz,S5,11.8111,57377.088,57388.8991,8,Green
12,Power,S5,11.4819,58259.2184,58270.7003,8,Green
28,Hunter-Reay,S5,11.619,58296.7515,58308.3705,8,Green
10,Kanaan,S5,11.5561,58472.5767,58484.1328,8,Green
16,Servia,S5,11.4477,56992.5451,57003.9928,8,Green
5,Hinchcliffe,S5,11.439,57269.6181,57281.0571,8,Green
4,Daly,S5,11.7419,57696.3894,57708.1313,8,Green
3,Castroneves,S5,11.8625,58367.2086,58379.0711,8,Green
15,Rahal,S5,11.1963,57824.9987,57836.195,8,Green
1,Pagenaud,S5,11.8521,58042.1851,58054.0372,8,Green
7,Aleshin,S5,11.355,57524.6378,57535.9928,8,Green
26,Sato,S5,11.7687,57818.5128,57830.2815,8,Green
21,Hildebrand,S5,11.3711,56899.8903,56911.2614,8,Green
3,Castroneves,S5,11.5719,58445.2827,58456.8546,9,Green
15,Rahal,S5,11.1934,57900.4279,57911.6213,9,Green
1,Pagenaud,S5,11.6566,58121.4019,58133.0585,9,Green
83,Kimball,S5,12.0729,57557.4616,57569.5345,9,Green
20,Pigot,S5,11.797,58292.0656,58303.8626,9,Green
14,Munoz,S5,11.6171,57454.7704,57466.3875,9,Green
19,Jones,S5,11.5665,57650.3725,57661.939,9,Green
9,Dixon,S5,12.2439,59354.3338,59366.5777,9,Green
18,Gutierrez,S5,12.1489,57727.5825,57739.7314,9,Green
16,Servia,S5,11.3301,57069.5563,57080.8864,9,Green
5,Hinchcliffe,S5,12.1066,58036.5074,58048.614,9,Green
4,Daly,S5,11.6563,57775.2737,57786.93,9,Green
2,Newgarden,S5,11.9212,58850.4563,58862.3775,9,Green
8,Chilton,S5,11.5311,57773.3837,57784.9148,9,Green
27,Andretti,S5,11.4313,57698.8141,57710.2454,9,Green
7,Aleshin,S5,11.8697,57908.6212,57920.4909,9,Green
26,Sato,S5,13.4292,58071.7054,58085.1346,9,Green
21,Hildebrand,S5,11.5566,57321.3728,57332.9294,9,Green
12,Power,S5,13.1997,58466.5885,58479.7882,9,Green
28,Hunter-Reay,S5,12.0745,58379.4402,58391.5147,9,Green
10,Kanaan,S5,12.0612,58855.3644,58867.4256,9,Green
2,Newgarden,S5,12.3529,58956.483,58968.8359,10,Green
8,Chilton,S5,11.8939,57851.8391,57863.733,10,Green
27,Andretti,S5,12.4084,58226.3433,58238.7517,10,Green
83,Kimball,S5,11.6133,57635.955,57647.5683,10,Green
20,Pigot,S5,11.7523,58370.4257,58382.178,10,Green
14,Munoz,S5,12.3986,57761.5975,57773.9961,10,Green
12,Power,S5,11.6096,58547.5251,58559.1347,10,Green
28,Hunter-Reay,S5,11.5597,58459.0022,58470.5619,10,Green
10,Kanaan,S5,11.9832,58959.1726,58971.1558,10,Green
16,Servia,S5,11.4337,57146.5392,57157.9729,10,Green
5,Hinchcliffe,S5,11.655,58115.1638,58126.8188,10,Green
4,Daly,S5,11.6215,58343.7791,58355.4006,10,Green
3,Castroneves,S5,11.9123,58524.5657,58536.478,10,Green
15,Rahal,S5,11.624,58275.1979,58286.8219,10,Green
1,Pagenaud,S5,11.2432,58198.7313,58209.9745,10,Green
7,Aleshin,S5,11.6352,57986.0975,57997.7327,10,Green
26,Sato,S5,12.297,58153.2859,58165.5829,10,Green
21,Hildebrand,S5,11.2173,57397.945,57409.1623,10,Green
19,Jones,S5,13.0961,57730.1438,57743.2399,10,Green
9,Dixon,S5,12.1914,59458.7257,59470.9171,10,Green
18,Gutierrez,S5,12.3181,57808.22,57820.5381,10,Green
3,Castroneves,S5,12.0438,59335.0576,59347.1014,11,Green
15,Rahal,S5,11.3987,58352.0336,58363.4323,11,Green
1,Pagenaud,S5,11.7157,58275.9274,58287.6431,11,Green
83,Kimball,S5,11.848,57714.2268,57726.0748,11,Green
20,Pigot,S5,12.9068,58450.8415,58463.7483,11,Green
14,Munoz,S5,11.8848,57841.4771,57853.3619,11,Green
19,Jones,S5,12.2485,58107.1075,58119.356,11,Green
9,Dixon,S5,11.6178,59595.6328,59607.2506,11,Green
18,Gutierrez,S5,12.7488,58126.4069,58139.1557,11,Green
16,Servia,S5,11.9209,57770.2016,57782.1225,11,Green
5,Hinchcliffe,S5,11.5966,58192.7175,58204.3141,11,Green
4,Daly,S5,11.2273,58420.7471,58431.9744,11,Green
2,Newgarden,S5,12.0489,59061.7243,59073.7732,11,Green
8,Chilton,S5,12.1296,58161.1819,58173.3115,11,Green
27,Andretti,S5,12.585,58305.2053,58317.7903,11,Green
7,Aleshin,S5,12.052,58301.4368,58313.4888,11,Green
26,Sato,S5,11.5178,58231.1078,58242.6256,11,Green
21,Hildebrand,S5,11.7434,57474.0713,57485.8147,11,Green
12,Power,S5,12.1467,58848.2303,58860.377,11,Green
28,Hunter-Reay,S5,11.3942,58536.86,58548.2542,11,Green
10,Kanaan,S5,12.0457,59062.382,59074.4277,11,Green
12,Power,S5,12.0734,58951.8021,58963.8755,12,Green
10,Kanaan,S5,11.7489,59164.2374,59175.9863,12,Green
16,Servia,S5,11.2937,57848.3752,57859.6689,12,Green
5,Hinchcliffe,S5,11.616,58270.7956,58282.4116,12,Green
4,Daly,S5,11.5716,58497.5284,58509.1,12,Green
19,Jones,S5,12.2646,58188.0047,58200.2693,12,Green
9,Dixon,S5,11.8534,59696.708,59708.5614,12,Green
